sample_id,row,recall,X,X_pred,rul
3,9,0.8823951317477295,0.1176048682522704,0.0958912351372437,8.173425
3,10,0.8823951317477295,0.1176048682522704,0.1020888762717244,8.36135
3,11,0.8771249385592839,0.1228750614407161,0.1068715377508151,8.105925
3,12,0.8694961639765086,0.1305038360234913,0.1117587969701505,7.6721
3,13,0.8536340286061779,0.1463659713938221,0.1169961828157532,6.49745
3,14,0.8514831430061953,0.1485168569938046,0.1238054436791623,6.38115
3,15,0.8487108405484568,0.1512891594515432,0.1288349791460899,6.286775
3,16,0.8434887174260849,0.1565112825739151,0.1330785604862761,6.0386
3,17,0.8434887174260849,0.1565112825739151,0.13734959241983,6.0959
3,18,0.8335214388470892,0.1664785611529108,0.1405788709955051,5.291225
3,19,0.8315203795886918,0.1684796204113081,0.1451860964209188,5.2456
3,20,0.8315203795886918,0.1684796204113081,0.1488858660160007,5.31825
3,21,0.8302035105851129,0.1697964894148871,0.1516858176447217,5.34985
3,22,0.8270307862507579,0.1729692137492421,0.1542460365869595,5.05825
3,23,0.8270307862507579,0.1729692137492421,0.157023152209821,5.176875
3,24,0.8226307650754103,0.1773692349245896,0.1592256030167788,4.87935
3,25,0.8182481678094405,0.1817518321905594,0.1620095688407276,4.502275
3,26,0.8101731347892702,0.1898268652107297,0.1650809099034874,3.7222
3,27,0.8078995230032827,0.1921004769967172,0.1690803643924465,3.570925
3,28,0.8078995230032827,0.1921004769967172,0.1723386437078945,3.5914
3,29,0.8070109985057479,0.1929890014942521,0.1746860803177949,3.63475
3,30,0.806862726258866,0.1931372737411339,0.1767039896214433,3.6662
3,31,0.806862726258866,0.1931372737411339,0.1783563572176753,3.7207
3,32,0.7989429898036913,0.2010570101963087,0.1797501100012661,2.90265
3,33,0.7989429898036913,0.2010570101963087,0.1827436077050701,2.935025
3,34,0.7989429898036913,0.2010570101963087,0.1848689718309928,2.925775
3,35,0.7960876960636504,0.2039123039363496,0.1864848201722521,2.657375
